"-99.1786","19.4059","Patriotismo","Linea 2: Tacubaya - Tepalcates"
"-99.1739","19.4043","Escandón","Linea 2: Tacubaya - Tepalcates"
"-99.1698","19.4035","Nuevo León","Linea 2: Tacubaya - Tepalcates"
"-99.16800000000001","19.4009","Viaducto","Linea 2: Tacubaya - Tepalcates"
"-99.16419999999998","19.397","Amores","Linea 2: Tacubaya - Tepalcates"
"-99.15560000000001","19.3958","Etiopía","Linea 2: Tacubaya - Tepalcates"
"-99.15130000000001","19.3955","Dr. Vértiz","Linea 2: Tacubaya - Tepalcates"
"-99.14640000000001","19.3951","Centro SCOP","Linea 2: Tacubaya - Tepalcates"
"-99.1427","19.3947","Álamos","Linea 2: Tacubaya - Tepalcates"
"-99.1401","19.3943","Xola","Linea 2: Tacubaya - Tepalcates"
"-99.1341","19.3933","Las Américas","Linea 2: Tacubaya - Tepalcates"
"-99.12990000000001","19.3974","Andrés Molina Enríquez","Linea 2: Tacubaya - Tepalcates"
"-99.1246","19.3979","La Viga","Linea 2: Tacubaya - Tepalcates"
"-99.11960000000001","19.398","Coyuya","Linea 2: Tacubaya - Tepalcates"
"-99.10980000000001","19.3978","Canela","Linea 2: Tacubaya - Tepalcates"
"-99.10499999999999","19.3973","Tlacotal","Linea 2: Tacubaya - Tepalcates"
"-99.09950000000001","19.3967","Goma","Linea 2: Tacubaya - Tepalcates"
"-99.09569999999999","19.3964","Iztacalco","Linea 2: Tacubaya - Tepalcates"
"-99.09009999999999","19.3936","UPIICSA","Linea 2: Tacubaya - Tepalcates"
"-99.0873","19.3917","El Rodeo","Linea 2: Tacubaya - Tepalcates"
"-99.08320000000002","19.3889","Río Tecolutla","Linea 2: Tacubaya - Tepalcates"
"-99.08020000000002","19.3869","Río Mayo","Linea 2: Tacubaya - Tepalcates"
"-99.07609999999998","19.3842","Rojo Gómez","Linea 2: Tacubaya - Tepalcates"
"-99.0744","19.3876","Río Frío","Linea 2: Tacubaya - Tepalcates"
"-99.0714","19.3842","Del Moral","Linea 2: Tacubaya - Tepalcates"
"-99.0714","19.3842","Leyes de Reforma","Linea 2: Tacubaya - Tepalcates"
"-99.06229999999999","19.3828","Tezontle","Linea 2: Tacubaya - Tepalcates"
"-99.0575","19.3975","Canal de San Juan","Linea 2: Tacubaya - Tepalcates"
"-99.0598","19.3888","Constitución de Apatzingán","Linea 2: Tacubaya - Tepalcates"
"-99.05120000000001","19.3938","Nicolás Bravo","Linea 2: Tacubaya - Tepalcates"
"-99.05159999999998","19.3853","General Antonio de León","Linea 2: Tacubaya - Tepalcates"
"-99.0471","19.3906","Tepalcates","Linea 2: Tacubaya - Tepalcates"
